ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
MO2603,C,9100,4,1485,352,1.6,-0.4,1.6,6,1.8,8,8211.352
MO2603,C,9200,4,1826,619,1.6,-0.4,1.4,13,1.6,7,8211.352
MO2603,C,9300,4,1306,572,1.4,-0.6,1.4,2,1.6,7,8211.352
MO2603,C,9400,4,5182,1217,1.4,-0.6,1.4,14,1.6,6,8211.352
MO2603,C,9500,4,1869,361,1.2,-0.8,1.0,66,1.4,28,8211.352
MO2603,P,4900,4,1162,215,0.2,-0.4,0.2,16,0.4,16,8211.352
MO2603,P,5000,4,833,43,0.4,-0.2,0.2,21,0.4,14,8211.352
MO2603,P,5200,4,1126,49,0.4,-0.2,0.4,1,0.6,12,8211.352
MO2603,P,5400,4,812,62,0.4,-0.2,0.2,20,0.6,25,8211.352
MO2603,P,5600,4,976,17,0.4,-0.2,0.4,1,0.6,7,8211.352
MO2603,P,5800,4,1224,84,0.4,-0.2,0.2,16,0.4,1,8211.352
MO2603,P,6000,4,1423,110,0.2,-0.4,0.2,16,0.4,1,8211.352
MO2603,P,6200,4,1040,96,0.4,-0.4,0.2,13,0.4,18,8211.352
MO2603,P,6400,4,1069,133,0.4,-0.4,0.2,16,0.4,10,8211.352
MO2603,P,6500,4,508,42,0.8,-0.2,0.4,8,0.6,2,8211.352
MO2603,P,6600,4,1388,182,0.6,-0.4,0.4,8,0.6,2,8211.352
MO2603,P,6700,4,549,289,0.6,-0.6,0.4,20,0.6,20,8211.352
MO2603,P,6800,4,1985,343,0.8,-0.6,0.6,10,0.8,2,8211.352
MO2603,P,6900,4,725,505,0.8,-0.8,0.6,1,0.8,5,8211.352
MO2603,P,7000,4,2546,976,0.8,-1.2,0.8,8,1.0,4,8211.352
MO2603,P,7100,4,1032,736,0.6,-1.4,0.6,7,0.8,9,8211.352
MO2603,P,7200,4,2157,1146,1.0,-2.0,0.8,15,1.2,7,8211.352
MO2603,P,7300,4,1936,1250,1.0,-2.6,1.0,22,1.2,3,8211.352
MO2603,P,7400,4,3600,1523,1.2,-3.6,1.2,109,1.4,30,8211.352
MO2603,P,7500,4,4020,4166,2.0,-4.8,1.8,31,2.0,4,8211.352
MO2603,P,7600,4,5517,4822,3.4,-6.6,3.2,2,3.4,226,8211.352
MO2603,P,7700,4,4428,5511,5.0,-9.8,5.0,7,5.2,5,8211.352
MO2603,P,7800,4,5083,8275,9.2,-12.6,9.0,9,9.2,3,8211.352
MO2603,P,7900,4,4858,13400,16.4,-15.2,16.2,8,16.4,3,8211.352
MO2603,P,8000,4,7657,29467,29.0,-19.6,28.8,8,29.0,46,8211.352
MO2603,P,8100,4,4827,20448,50.8,-21.2,50.6,2,51.0,2,8211.352
MO2603,P,8200,4,6679,18797,88.0,-22.2,87.6,1,88.0,1,8211.352
MO2603,P,8300,4,5084,11118,148.4,-11.6,147.8,1,148.4,3,8211.352
MO2603,P,8400,4,2582,3841,229.8,-4.8,229.6,1,230.0,1,8211.352
MO2603,P,8500,4,1921,1854,320.0,1.4,316.4,1,324.6,1,8211.352
MO2603,P,8600,4,685,763,417.4,5.4,413.4,1,420.8,1,8211.352
MO2603,P,8700,4,354,360,518.6,9.4,509.2,1,520.6,1,8211.352
MO2603,P,8800,4,261,245,623.8,16.0,605.0,1,626.2,1,8211.352
MO2603,P,8900,4,113,179,712.8,5.2,702.8,1,726.0,1,8211.352
MO2603,P,9000,4,261,209,823.0,15.6,803.2,1,826.6,1,8211.352
MO2603,P,9100,4,72,95,922.8,15.4,903.2,1,926.8,1,8211.352
MO2603,P,9200,4,113,89,1013.0,5.8,1002.2,1,1027.2,1,8211.352
MO2603,P,9300,4,100,45,1127.0,30.2,1089.6,1,1137.8,1,8211.352
MO2603,P,9400,4,128,55,1221.0,24.6,1191.8,1,1238.6,1,8211.352
MO2603,P,9500,4,105,44,1320.0,19.4,1288.6,1,1339.6,1,8211.352
